"","DMD_1_H","DMD_2_H","DMD_3_H","DMD_4_H","DMD_5_H","DMD_6_H","DMD_7_H","DMD_8_H","DMD_9_H","DMD_10_H","DMD_11_H","DMD_12_H","NOR_1_H","NOR_2_H","NOR_3_H","NOR_4_H","NOR_5_H","NOR_6_H","NOR_7_H","NOR_8_H","NOR_9_H","NOR_10_H","NOR_11_H","NOR_12_H"
"ENSG00000102891",85.9,196.3,97.1,40,67.9,176.8,231.8,100.4,116.2,201.7,193,380.1,144.4,35.9,152.7,193.7,43,198.1,102.8,140.6,114.5,107.8,300.6,16.6
"ENSG00000110203",59.8,61.4,41.3,46,22.6,54.9,55.6,55.6,79.7,69.5,45.5,87,85,75.3,33.7,45.8,60.3,49.7,63.7,73,44.7,63.3,96.4,2.5
"ENSG00000105398",28,99.8,81.7,74.6,55.5,47.7,43.9,121.9,92.5,115.4,107.2,232,57.1,12,179.9,36.9,28.7,137.4,61.3,124.7,17.5,18.6,284.1,12.5
"ENSG00000115163",261.7,204.2,151.4,388.6,189.3,238.7,307,380.6,302.5,233.8,173.3,244.3,301.1,295.6,338.4,120.8,193.4,310.9,271.4,183.4,182.7,293.1,152.8,15.4
"ENSG00000138166",230,430.9,74.3,462.3,238.9,344.8,172.4,57.6,197.8,509.5,191.9,102.7,94,579,269.5,67.4,326.3,356.2,155.4,319.4,82.8,168.2,130.3,4.2
"ENSG00000160949",56.1,268.8,194.7,53,96.2,173.7,311.2,286.9,222.4,38.7,231.8,158.7,298.1,100.3,357.1,160.2,225.1,105.8,85.4,133.1,99.5,153.4,86.3,4.5
"ENSG00000160801",396.5,180.55,522.7,210.35,174.4,359.3,171.75,511.1,501,311.7,222.95,256.45,116.85,131.85,72.7,125.15,188.95,170.75,133.1,286.6,137.45,83.6,427.4,5.9
"ENSG00000170276",11414.05,11968,8465.75,7279.05,5773.25,13465.75,13322.8,10439.45,7944.7,3885.6,10139.65,12360.9,9039.25,7380.5,10471.2,7499.85,6240,7806.25,7354.55,12869.5,9260.15,6326.8,5868.9,247.5
"ENSG00000166426",255.3,269.4,400.95,227.45,318.25,408,380.8,275.5,556.85,534.35,248.8,101.55,168.2,169.35,392,203.95,111.7,114.3,200.2,128.3,271.85,399.55,242.65,12.4
"ENSG00000113643",1561.8,1830.1,1441.7,3783.7,3532.6,2868.8,1674.1,2880.9,1907.9,1795.9,1579.2,1949,1329.9,1994.3,1880.5,1947.9,999.3,2022.3,2115.7,1504.8,2350.6,1421.8,1058.5,37.5
"ENSG00000170776",1576,1324,864.65,884.5,814.25,1031.05,1077.5,1510.75,587.85,705.25,956.55,1124,1417.4,1347.85,848.6,1101.35,636.25,628.7,1549.5,478.65,351.9,1147.85,961.35,20.45
"ENSG00000141542",878.5,871.2,1121.3,1070.5,951.1,1679.8,938.9,1657.7,1164.7,997,1152.2,1373,915.4,761.2,1155.2,919.9,1018.2,1340.9,970.3,795,781.1,838.1,1046.5,22.7
"ENSG00000278195",162.2,225.4,292.8,218,130.6,222.1,261.2,258.1,339.8,173.1,280.3,300.9,243.9,234.1,161.3,251,150.3,281.1,213.8,297.9,295.8,230.4,296,5.5
"ENSG00000167768",833.1,880.6,724.6,519.7,434.1,662.3,765.6,544.6,955.8,351.1,358.7,712.3,657.7,627.7,477.3,417,588.2,485.4,613.1,667.1,768,647.3,681.3,19.9
"ENSG00000107807",570,2400.1,1479.2,1359.6,1433.3,1412.9,1562.1,2188.6,1982.6,1890.6,1915.9,541.1,2445.8,1833.7,1130.5,388.1,1664.4,1261.6,1881.8,2470.1,2003.6,2045.3,1665.5,47.2
"ENSG00000162367",649.4,696.6,755.6,379.1,519.2,398.5,650.7,636,713.3,640.8,473.8,504.4,299.2,564.2,460.3,380.1,299.9,392.4,502.3,752.4,367.3,525.6,350.1,8.4
"ENSG00000170820",545.15,341.65,377.5,354.3,153.3,394.85,263.2,214.2,326.95,427.2,181.4,321.2,634.6,786.8,588.45,341.55,513.55,437.55,417.15,235.3,198.4,725.05,273.8,10.65
"ENSG00000113302",12.7,19.4,24,15.6,7.9,22.1,33,13.7,44.1,28.1,39.6,35.6,25.2,12.9,92.8,13.5,26.7,22.2,46.1,28.4,19.7,26.3,30.4,0.6
"ENSG00000277893",15.4,40.9,69.3,54.1,7.7,38.7,44.8,14.5,54.6,97.5,37.5,105.9,79.3,49.2,113.7,32.7,19,53.5,15.5,262,101.9,54.5,39.1,6.4
"ENSG00000104856",971,915.1,922.6,722.4,456.1,553.1,165.2,790.7,1275.2,838.4,577.2,915.8,924.6,623.7,761.8,598.5,1224,704.5,556.7,978.2,622,631.6,630.8,20.7
"ENSG00000112742",117.8,173.9,95.1,136,93.4,91.4,150.8,162.6,182.9,58,107.6,185.4,80.4,245.1,105,88.1,67.2,117.6,66.9,226.5,86.2,69.3,139.4,6.4
"ENSG00000099769",469.1,494.8,437.4,327.5,232.7,292.7,408.6,382.4,409.8,356,336.1,506.1,439.9,347.2,368.9,368.2,397.9,514.9,377.2,335.4,433.7,506.8,280,16.6
"ENSG00000119888",24.1,99.5,154.3,127.6,94.7,142.3,129.3,102.4,20.1,30.6,38.3,79.9,27.7,89.7,18.2,16.1,158.6,22.7,42,23.5,89.2,93,86.6,0.3
"ENSG00000168298",387.3,370.7,150.8,43,83,108.2,45,480,106.3,54,138.7,315.3,227.5,392.2,393.5,371.4,210.5,232,354.6,193.2,83.9,452.1,438.1,19.9
"ENSG00000091136",2352.6,2813.7,1851.6,1685.2,2448.5,1852.3,3462,1598.6,2628.7,2347.4,2846.1,2013.1,508.3,1855.4,836.5,1580.9,713.7,658.1,2468.5,960.5,1164.2,455.8,480.6,13
"ENSG00000170989",248.4,493.8,424.2,286.2,360.3,212.7,290,248.1,564.5,495.1,378.5,497.5,356.6,531.7,257,369,399.6,117.2,293.1,302.4,282.4,428.3,130.1,10
"ENSG00000145545",502,395.4,523.8,596.7,338.3,414,622.9,400.5,310.8,411.9,260,284.4,441.3,458.1,325.6,208.1,315.6,134.4,344.7,316.2,370.7,356.4,93,10
"ENSG00000165916",4143.2,4475.7,2858.7,3856.2,3381.4,4776.7,3951.1,5819.2,3395.5,2361.1,4367.3,3550.5,5682.8,5309.4,7047.6,4658.2,7658.2,6388.7,7340.8,7489.8,5496.6,4875.3,4069.2,237.5
"ENSG00000047936",172.4,54.4,50.5,165,35.4,124.3,28.6,101.8,90.3,32.3,30.4,69.8,248.9,35.3,161.7,25.8,157.7,49.2,179.7,24.6,271.2,63.3,85.8,3.7
"ENSG00000118503",1234.8,755.7,1165.9,1369.3,1544.5,1967.4,887.6,1594.3,1763.5,1228.8,1105.3,972.3,827.7,762,875.9,1225.7,648.6,1190.4,1096.5,709.8,942.6,1531.8,989.6,34.4
"ENSG00000049130",48.9,8.1,39.1,62.2,59.4,135.2,24.5,104.6,21.6,37.6,172.8,79.7,135,152.5,17.3,151.7,111.5,174.2,30.1,27,30.4,27.1,268.3,7
"ENSG00000136630",639.8,950.6,994.2,554.8,553.2,559.8,861.5,663.5,1333.1,911.7,778.8,1107.8,489,693.5,342.7,572.3,169.3,218.8,710.7,969.9,595.4,532,499.6,7.4
"ENSG00000108785",153.9,296.7,361.3,165.5,114.1,64.4,373.2,243.5,694.9,113.2,91,412.1,118.6,460.3,195.4,89.1,96.5,226.5,99.1,562.3,356.5,687.8,111.3,3.3
"ENSG00000110799",4812.5,2672.1,2151.4,3707.9,4056.4,2807.6,3000.2,3222.8,3479.1,2973,4441.5,2763.3,3762.2,3854.5,4294.8,4404.5,2851.9,3381.3,3964.1,5478.6,4854.9,1575.6,1947,95.2
"ENSG00000130203",12563.8,1604.5,2312.2,4071.5,4495.1,4953.1,2744.5,4499.3,1508.9,2189.8,3665.8,3059.9,152.8,211.2,1703.2,1110.2,167.2,655.6,303.3,1757.4,1042.4,329.3,227.8,17.7
"ENSG00000169688",8289.5,9248.5,8993.5,4760.9,3521.6,5634.9,6639.3,4355.6,9155.7,7306.9,4546,6517.1,6764,13497.9,7702.7,6897.5,14293.4,6883,10494.2,11288,9822.7,11179.6,6933.2,210.6
"ENSG00000169252",962.6,916.1,871.6,1160.8,1465.3,1633,1206,1172.9,1200.7,1081.9,769.3,889.2,1045.3,1237.3,1381.4,1537.8,479.5,977.8,1359.3,968.1,1431.5,937,1025.7,47.8
"ENSG00000159224",150.2,494.8,127.1,286.5,180.9,173.2,472.7,456.9,533.2,365.1,235.8,212.8,775.4,829.8,481.7,468.6,272.7,466.3,334.9,127.7,253.5,249,444.8,18.5
"ENSG00000186081",131.9,132.9,803.9,132.2,229.8,90.4,136.5,122.1,180.6,217.8,149.8,175.5,86.1,141.5,132.9,69.1,97.6,163.7,74.4,110.4,122.4,101.5,153.9,4.2
"ENSG00000109272",27.3,4.6,15.7,101,5.6,67.1,56.2,40.9,77.3,41.5,3,10.8,9.6,26.6,53.4,42.1,5.4,62.5,49,3.6,41,99.1,12.7,1.8
"ENSG00000105649",114.9,108.1,1200,88.4,54.4,175.8,450.9,756.7,207.6,90.9,463.8,200.6,79.3,279.4,647,544.2,122.2,189.9,145.6,151,136.8,163.1,211.9,16
"ENSG00000169213",286.1,123.7,309.9,167.6,190,112.3,49.9,255.5,107,62.8,43.5,44.5,190.9,219.8,311.3,109.2,200.2,67.4,209.1,82.2,379.2,179.4,183.9,3.7
"ENSG00000198049",519.7,523.85,348.05,801.1,319.15,530.05,450,498.95,807.2,518.4,315.55,788.4,529.6,578.55,559.95,603.4,724.4,430.35,631.75,223.85,550.85,273.1,642.15,20.7
"ENSG00000129187",2730.95,1685.3,1963.95,2075.25,2327.7,2344.65,2237.4,2230.55,1998.9,2364.1,1757.7,2112.85,1719,1897.05,1786.3,1413.55,2386.3,1275.35,1740.5,1932.15,1780.15,1638.1,1656,53.4
"ENSG00000105723",2953.9,2543.4,1458.1,2268,1551.9,1668.1,3143.2,2052.4,3000.6,1846.8,1714.1,1950.4,2571.2,2327.6,1566.5,2016.1,1943.3,3087,2781,3202.4,2560.5,1815,1838.9,98.3
"ENSG00000052344",521.3,640.1,701.6,761.6,500,534.9,809,436.2,592.2,549.9,580,889.1,647.3,576.5,529.6,551.2,839.1,712.4,829.9,653.7,770.1,739.3,477.4,29.2
"ENSG00000068971",891.9,483.5,415.6,371.4,462.2,283.6,569.3,486.5,264.5,320,478.4,673.2,465.4,397.5,328.3,225.2,483.6,611.4,162.6,319.7,274.1,568.8,741.4,18.3
"ENSG00000254835",213.1,556.9,162.1,120.7,330.5,94.7,745,109.8,146,117.7,81.6,149.4,472.7,101.7,128.1,350.2,470.4,103,321.2,485.2,685,149,278.9,5.5
"ENSG00000176444",1339.5,1284,787.2,1373,1327.2,1360.2,1452.8,1214.7,1264.1,1219.6,1497.7,879.1,915.8,1199,1090.9,1091.9,869.6,1173.9,1076.9,1364.2,1012.4,173.6,736.1,31
"ENSG00000101000",1025.9,511.9,250.5,569.3,812.1,760.8,716.6,474.1,723.3,696.6,596.8,756.2,336,551.3,466.7,363.1,462,293.5,651.8,562.7,424.1,745.6,382.1,14.5
"ENSG00000121966",2902.3,1655.7,1175.2,934.7,1429,1294.3,2180.4,995.4,1584.9,1308.9,854.9,1012.4,822.6,843.9,700,1148.8,826.5,955,1341.7,1110.2,814.6,525.2,590.2,15.2
"ENSG00000106399",818.1,495.05,728,767.3,717.15,786.15,637.3,722.45,1002,758.5,771.25,777.85,712.8,876.7,752,925.1,909.35,844.8,840,512.05,963.95,873.65,1033.45,12
"ENSG00000109163",105.3,34,90,5.7,2.5,105.1,106.4,192.7,177.6,43.8,82.7,160.1,47.3,105.3,152.2,59.8,46.3,35.8,28,18.3,88.4,39.8,182,0.7
"ENSG00000081853",4387.7,2385.9,2429.4,1980.4,2017.4,2000.2,4142.8,2227.4,3199.8,2891.1,2119.3,3168.1,1691.4,2833.8,2110.6,2149.7,1888.9,2360.7,2585.8,3084.3,2520.6,1277.9,1806.1,22.9
"ENSG00000186340",1343.65,781.4,720.4,899.25,1000.05,1053.5,661.45,990.95,1591.7,1374.6,515.9,797.3,404.9,589.75,473.55,259.5,179.7,315.1,624.75,229.85,370.95,359.85,206.3,13.85
"ENSG00000019186",59.3,27.9,12,3.7,48.3,53.8,8.9,58,31.4,23.6,106.1,35.2,109.1,10.3,34.5,5.6,27.5,25.3,19.7,7.7,6.6,19.1,74.4,3.5
"ENSG00000114904",379.3,429.9,388.3,392.2,568.3,448.7,255.6,511.4,340.3,563.6,421.4,195,384.6,386.1,305.4,614,571.9,259.3,292.1,289.9,315.8,561.2,475.5,10.1
"ENSG00000126895",271.1,296.7,703.3,196.2,131.4,243.7,819.8,269.5,1365.5,428.3,134.8,750.8,1172.8,190.9,589.9,711.4,287.4,261.5,218.2,417.4,1075.4,235.6,381.7,10.2
"ENSG00000137673",50.5,183.7,270.2,67.8,72.7,268.9,30.8,236,285.3,134.5,265.2,441.2,93.2,73.8,261,36.8,28.3,209.1,171.5,220.7,46,187,104.4,2.5
"ENSG00000125347",457.4,470.3,303.5,242,924.4,567.4,824.8,195.7,507.2,1311.7,372.7,574.5,287,772,163,538.1,211.6,200.5,747.1,1195.9,1478.3,156.9,290.7,7.3
"ENSG00000146592",109.3,399.1,37.5,128,242.5,235.8,81.1,286.2,361.3,50.8,434,88,333.3,414.5,225.8,313.1,635.9,337.1,443.6,80.9,47.8,316.8,260.9,2.9
"ENSG00000113140",37315,24812.9,22819.3,16425,19771.2,23972.7,37113.8,24388.2,19486.7,21124.8,20650.7,25655.2,6838.9,13280.5,14608.3,15447.1,5744.6,9167.7,15394.1,21936.6,10361.9,5562.2,4781.4,305.7
"ENSG00000100714",1539.05,2308.45,2338.7,2945.2,3107.3,2203.3,2013,2337.15,1433.85,1742.15,2386.5,1678.3,3197.35,2844.25,2938.85,2782.75,3221.45,2975,3035.75,3734,3175.15,3013.6,2893.4,101.05
"ENSG00000185885",17554.6,6343.4,8900.6,7482.4,6456.9,9126.8,7056,7574.6,8192.8,9554.1,10636.7,7749.5,7335.1,16149.2,8079.1,7092.5,13502.4,7486.2,19822.5,9827.1,7362.4,5740.9,5628.4,221.1
"ENSG00000102575",1269.8,440.8,231.3,363.6,293.2,503.4,608.2,582.4,245.2,583.5,113.1,191,137.9,244.8,53.4,116.4,93.5,84.8,102,122.3,243.8,127,63.3,4.3
"ENSG00000163286",1198.7,1204.5,998.1,1296.3,605.4,657.1,1016.2,973,1004.1,496.8,752.3,1096.7,1150.6,619.8,912.5,1072.3,897,1231,662.9,1598.3,1095.3,940.7,1089.1,43.6
"ENSG00000118113",27.5,166,173.1,131,50.2,7,96.6,36.5,28.3,14.9,63.7,130.4,31.5,59.5,126.4,14.3,107.7,22,124.7,23.6,13.6,238.7,61.5,6.9
"ENSG00000135744",2732.3,2197.6,2382.2,1608.4,2952.5,4047.7,2379.9,2226.5,946.3,1242.4,3823.8,2327,2820.2,882.6,2200.7,2583.6,1305.5,2083.9,1631.9,1048.9,1461.2,1182.9,1415,124.1
"ENSG00000267696",633.3,571.1,251,221.6,264.2,180,178.6,303,793.8,465.5,271.5,532.3,306.4,46.4,431.4,193.8,41.4,646.4,569.5,65.8,215,121.6,776.8,2.7
"ENSG00000279882",53.4,61,94.4,63.3,47.5,52.1,92.9,56.6,140.4,106,82,77,140.7,95.2,83.7,172,249,87.6,93.8,65.5,73.2,48.6,234.6,3.3
"ENSG00000100764",15912,19883.8,18301.8,22474.7,21857.8,19315.5,16426.7,24889.4,19158.3,15722.3,18166.9,20456.8,21998.8,21856.4,26272.3,18566.2,25328.9,18683,29026.6,28878.5,24320.5,23313,18376.9,739.2
"ENSG00000109610",5338.3,4371.4,4148.2,2418,2045.6,2203.1,2480.7,1862.5,2516.4,3200,2619.5,3237.3,1915.4,2288.1,2611.5,2163.5,2002.8,2198.7,2254.9,2589.6,2756.2,1477.7,1311.3,73
"ENSG00000175879",535.7,142.9,68.1,262,78.6,415,117.1,75.7,470.5,595.7,74.9,310.7,201.8,76.2,595.6,80.6,116.6,98.2,467.1,485.4,89.7,138.1,505.7,3.7
"ENSG00000159885",411.8,300,405.5,272.1,201.2,422.5,755.1,338.8,220,51.7,525.8,125.8,267.6,475.6,450.9,595.2,362.2,324.6,516.6,313.7,124.3,402.1,162.4,4.1
"ENSG00000141194",551.5,888.2,165.9,351.8,395.6,414.4,257.4,405.7,743.2,424.6,142,511.6,644.7,716,769.2,585.8,795,316.8,432.9,306.4,443.9,578.5,84.9,16.2
"ENSG00000278044",2141.4,855.1,1833.9,1457.3,815.4,962.9,3393.1,968.5,1168.4,1517.1,1265.5,1669.2,2142.7,880.3,772,1818.7,1945.9,852.3,1197.2,1249.3,1431.6,1035,957.9,43.7
"ENSG00000166033",7653.95,8170.35,6395.25,7491.65,9350.2,8592.4,6144.7,7761.6,9217.9,8026.85,7380.15,6913.5,2066.7,2922.95,3264.85,3756.95,1441.55,1980.1,3235.95,3335.6,2688.45,2168.45,1833.85,88.85
"ENSG00000102878",1261.95,1121.85,1187.35,907.85,795.55,968.7,1512.65,1118.3,1657.2,1034.25,1281.4,1453.6,1713.45,1151.4,1439.3,1413.8,1753.95,1566.7,811.3,2222.95,1469.1,1446.3,1646.6,51.2
"ENSG00000204414",3025.9,3157.3,3123.4,1860.7,1089,1669.2,2683.6,1536.2,2256.5,1907.5,2103,3572.3,2822.2,2016.4,1043.8,1734.8,2511.6,2806.8,1276.9,2015.6,2833.8,2157.3,2206.3,59.6
"ENSG00000101940",904.8,672.1,848.4,614.5,200.4,637.4,1186.2,1042.3,765.4,1030.7,1024.3,1097.9,715.3,531.1,1240.1,912.1,634.9,771.5,405.3,887.2,1143.1,766,1427.6,25.7
"ENSG00000101680",104.4,54.6,285.8,227,156.1,218.6,61.3,135.8,303.6,74.6,101.4,57.6,80.8,272.9,137,37.3,48.3,261.6,87.6,151.5,336,410.7,255,2.5
"ENSG00000198788",382.05,311.1,588.35,364.4,114.95,456.55,518.1,335.05,559.05,431,439.85,360.3,359.95,291.25,579.75,400.85,313.8,651.9,452.5,367.9,790.35,460.45,397.3,16.95
"ENSG00000145113",1263.5,1973.4,1235.5,838.9,808.2,712.7,2117.4,1037.8,1320.9,766.6,637.1,757,2358.4,1837.9,651.9,1618.3,1913.9,1418,1507.2,1771.5,1439.8,966.3,949.5,56.9
"ENSG00000166736",347.95,434.55,130.2,214.45,91.75,197.35,354.1,242.9,460.2,179.4,203.5,260.1,302.6,138.2,162,140,223.85,254.4,203.5,243.1,219.05,224.3,190.15,15
"ENSG00000148702",43.9,128.5,86.4,126.7,69,58.1,71.2,54.7,58.8,67.9,59.4,123.4,160.1,123.2,50,89.7,187.6,46.1,67,71.6,90.4,121.6,226.1,3.1
"ENSG00000186310",86.2,222.3,344.4,171.6,179.8,118.2,199.7,87.8,414.8,189.5,198.4,197.9,169.9,159.9,79,196.3,108.3,106.1,9.8,21.9,98,131.6,16.6,4.9
"ENSG00000067596",571.4,424.2,614.4,549.7,629.4,663.6,572.9,690.1,666.8,663.5,760.5,705.2,787.9,641.8,631.4,693.2,506.1,453.5,788.9,665.9,641.5,443.1,856,7.9
"ENSG00000171703",392.2,957.4,245.1,233.9,708.1,657.2,1286.5,678.6,368.5,315.1,1117.1,1051.9,997.9,543.7,846.7,767.4,324.4,850.8,667.3,906.1,1014.6,213.9,516.4,8.7
"ENSG00000264272",55,62.2,190.9,147.7,79.6,210.6,112.1,88.9,201.5,98.7,62.3,185.1,61.3,183.8,165.3,130.3,109.6,163.6,98,355.1,203.8,133.2,287.1,7
"ENSG00000174417",75.9,13.3,70.3,143.7,6.5,98.8,77.5,4.1,29.5,156.8,53,156.3,113.4,42.7,52.2,25.6,45.3,7.4,102.6,117.6,29,21.4,39.3,1
"ENSG00000132002",2393.9,1887.2,2129.8,2361.5,2426.2,2391.6,2572.7,2515.8,3868.7,3105.6,2308.6,2823.9,2449.5,2096,2331.4,3192.2,3230.7,2277.6,2006.5,2185.8,2222.4,3193.4,3256,115.3
"ENSG00000087303",1585.1,483.8,1417.6,1420.7,3362.6,1768.4,2076.9,1087.7,968.3,3634.2,1340.7,1570,384.4,727.5,769,720.3,438.4,420.4,506.2,411.9,637.7,240.8,358.6,16
"ENSG00000169662",397.9,213,355.3,309.7,198.3,363.5,760.1,151.7,458.3,995.4,354,434.2,572.5,394,451.4,374,374.3,410,483.9,316,503.2,588,384.8,10.5
"ENSG00000160013",654.6,466.8,189.3,361.3,313.1,161.5,584.6,407.9,242.1,212.4,286.1,547.7,305.6,534.2,175.1,86,316,395.1,415.2,544.7,214.4,263.4,351.1,5.1
"ENSG00000276180",435.9,266.1,314,230.7,153.9,233.8,144.6,155.5,100.4,145.7,43,142.4,80.8,76.1,47.6,79.8,40.2,89.6,118.1,118.1,123.5,252.3,290.1,16.2
"ENSG00000197045",913.6,756.4,1126.1,858.9,1443.2,1229.4,929.8,1142.2,1130.1,2692.8,960.6,1029.3,650.7,1059.3,583.4,806.9,746.3,694.3,940.2,379.3,629,753.5,518.4,33.9
"ENSG00000171747",94.5,143.9,96.1,337.3,52.5,154.5,201.4,54.4,60.8,190.4,236.8,55,295.7,150.5,528.8,301.4,77.4,411.1,257.8,154.9,383.1,39.3,93.3,2.4
"ENSG00000196911",268.4,564.4,522.3,314.4,370.4,387.9,429.3,332.8,267.2,234.3,286.8,390.3,728.2,264.4,474.8,529,664.9,321.2,376.8,424.5,434.3,467.1,343.6,17.5
"ENSG00000211445",5403.8,5483.5,3223.9,1578.4,5207,5514.5,2785.4,11071.4,4426.6,3280,5096.7,2257.4,7795.9,2648.2,1830.9,3141.9,10201.3,2685.1,3287.4,6070.6,2534.8,3751.8,4347.7,182.1
"ENSG00000173762",1287.9,1563.9,941.3,627.5,517.3,938.6,1150.8,892.6,436.1,812.9,995.2,735.8,1535.6,964.7,846.3,948.8,1499.1,947.5,705.7,751.6,1047,1002.1,900.1,10.3
"ENSG00000151665",1610.7,1131.8,1497.4,1304,2011.8,1292.1,1187,1685.1,1109.3,1330.4,1658.1,1424,1309.4,1116.9,1528.7,1870.6,964.6,1986.3,1371.4,1408.9,1245.8,1567.4,1920.3,46.3
"ENSG00000162009",1710.2,2066.7,3175.5,1294,895.9,1305.2,2058.5,1762.7,2069.6,1632.9,1000.4,2299.9,1681.8,1577.8,1624.3,1264.6,1339.8,1943.7,1408.2,1565.3,1920.7,2144.1,1483.5,61.8
"ENSG00000101868",945.7,844.9,841.9,961.4,776.8,908.4,692.1,683.8,1128.6,1279.5,778.2,822.5,846.9,1057,838.2,1044.9,777.3,878.3,1038,618.2,950,732,776.8,19.6
"ENSG00000120738",1050.9,1802.9,1867.4,362.9,651.2,931.3,2883.6,803.5,2490.9,1523.2,542.2,1599.2,596,1860.7,965.5,1048.4,1420.6,1212.2,1274.3,1046.1,1099.3,366.7,982.4,62.2
"ENSG00000134259",754.9,487.55,464.8,306.3,250.4,439.1,670.2,591.2,795.9,354.4,494.45,700.6,578.3,660.55,416.35,414,423.15,863.05,254.45,767.9,515.4,633.25,550.8,11.75
"ENSG00000119630",567.9,711.9,475.6,806.6,412,402.2,943.8,827.4,632.4,564.3,785.8,776.9,1411.7,452.9,688.4,1110,833,815.4,791.1,1042,860.4,726.3,705.6,38.1
"ENSG00000111679",740.8,109.5,295.1,44.8,154.4,339.8,294.4,495.6,191,97.6,553.7,413.8,188,640.9,159.9,115.8,141,133.8,93,219.1,161.2,455.2,527.9,11.7
"ENSG00000100490",127.3,257.2,293.15,239.2,48.65,116.1,181.8,85.4,269.5,63.35,223.7,74.8,408.8,211.75,206.55,216.55,148.35,109.2,204.55,125.65,118.45,162.4,270.35,7.9
"ENSG00000152104",541.6,442.1,78.8,92.7,320.1,404.1,358.2,523.3,397.6,222.4,482.8,131.7,898.1,611.6,253.1,422.9,790.3,699.8,523,561.1,453,274.4,695.2,9.5
"ENSG00000173846",3083.1,2057.6,2982.7,1799.6,1740.3,2066.2,4556.5,2034.9,2445.9,1730.5,1677.7,3167,3917.2,2555.3,2678.4,2171.1,2511.9,3016.1,2213,2037.2,2753.8,2218.7,1647.8,67.5
"ENSG00000041353",112.5,125.9,43.6,51.8,83.2,75.2,18.2,22.5,136.2,148.4,123.2,126.2,23.2,135.7,141.4,22.5,25.2,163.4,117.7,154.1,52.1,27.5,267.4,5.5
"ENSG00000070010",1237.4,1161.6,1385.5,1863.6,1367.4,1431.6,1127,1714.3,1897.6,1421.2,1070.5,1839.6,2480,1956.6,1761.1,844.4,2458.1,1553.9,1760.2,1861.8,1413,2556.3,1521.8,31.6
"ENSG00000157150",318.6,350.7,193.5,210,247.5,224.6,111.9,631.4,928.9,674.7,242.4,302.3,473.6,464.6,680.1,423.8,667.3,398.6,483.3,548.2,448.4,639.4,656.8,14.6
"ENSG00000085871",5736.5,3897.7,4692.3,5180.9,4559.1,3764.8,3399.2,4170.5,3970.5,4634.2,5066.1,3279.8,3277.4,5875.7,4612.8,3599.1,3852.6,5479.6,6767.6,3271.8,4171.7,4281.6,5283.7,172.6
"ENSG00000006210",1129.6,772.4,893.3,1022.8,912.5,925,975,662.4,1522.3,2142,962.2,1052.5,1330.7,1566.2,603,1034.8,782.3,642.1,1157.5,1116.7,1116.3,871.2,839.1,35.5
"ENSG00000148834",4877.1,3887.8,3017.4,4607.5,4858.9,4029,2174.8,6189.1,4068,3292.6,2789.7,3902.2,4238.7,2562.3,4604,2816.8,3174,4969.1,3085,3284.6,3459,3478.4,5064.6,231.4
"ENSG00000125384",262.7,293,262.7,152.7,197,182.3,227.4,196.2,137.3,132.7,85.1,269.3,119.2,150.9,181.4,98,154.8,127.6,177.3,165.9,145,112.8,31,7.8
"ENSG00000178105",795.9,863.4,777.4,635.2,559.4,543.3,468.4,672.1,387.9,1228.2,1017.4,666.2,578.9,468.7,742,669.8,516.4,584.1,475.1,520.9,472,772.7,116.5,24.7
"ENSG00000156886",742.1,945.9,1213.7,452.7,196.5,200.4,448.3,552.7,479.2,193.1,409.9,806.8,497.3,487.4,622.9,382.4,446.7,443.4,536.4,464.3,395.8,624.3,841.6,21.8
"ENSG00000135447",7992.4,15506.6,9936.2,9484.5,6401.7,11250.8,15747.7,4671.2,8507.1,5996.2,16303.8,13850.5,18833.9,28818.8,39195.6,22869.3,19470.3,34379.9,37965.8,27570.1,21179.3,9050,16601.7,632.5
"ENSG00000056558",1000.3,745.5,658.7,683.2,608.95,644.05,744.05,815.75,737.7,698.25,741,571.8,721.95,412.75,849.85,295.5,373.5,546.45,448.7,795.6,347.9,277.4,814.35,31.1
"ENSG00000116044",1670.6,2390,763.4,1872,3580.8,3098.8,2122.8,4125.3,1468.2,3034.9,2365,1514.7,1600,1790.4,2134.7,2048.7,2144.7,864.3,1934.1,2933.9,1738.1,1245.3,1711.1,63.7
"ENSG00000136573",252.6,376.9,149.5,106.4,182.3,95.3,70.5,162.8,86.9,124.2,95.9,180.6,444.4,151.1,154.8,102.3,73.4,213.6,181.4,231,166.9,106.7,343.1,2.7
"ENSG00000071994",914.3,1129.3,1164.8,1116.8,1173.6,784.3,753.4,844.6,902.5,891.8,826.2,638,1207.6,1139.9,748.8,774.4,1142.8,832.2,1096.3,991.1,809.9,415.4,1079,25
"ENSG00000127948",1887.8,915.7,942.2,427.4,611.9,785.7,1043.3,940.2,1617.1,1105.5,885.7,869.7,1434.1,1254.9,697.6,563.9,1082.5,578,1156.2,1304.5,791.2,1136.3,720.7,36.5
"ENSG00000095002",522.65,634.1,572.55,896.35,706.1,590.55,589.4,557.35,599.9,620.35,499.45,773.35,356.5,778.8,822.15,461.95,344.5,477.3,489.4,302.6,605.65,502,595.85,14.4
"ENSG00000206075",121.5,197.55,199.65,128.65,57.35,122.15,163.1,120.3,82.65,125.1,63.05,73.95,136.6,190.85,125.55,134.9,97.55,144.65,133.25,111.6,135.25,251.25,168.5,5.8
